0.200000E-01  0.000000E+00
0.300000E-01  0.000000E+00
0.400000E-01  0.000000E+00
0.500000E-01  0.000000E+00
0.600000E-01  0.000000E+00
0.700000E-01  0.000000E+00
0.800000E-01  0.000000E+00
0.900000E-01  0.000000E+00
0.100000E+00  0.000000E+00
0.110000E+00  0.000000E+00
0.120000E+00  0.000000E+00
0.130000E+00  0.000000E+00
0.140000E+00  0.000000E+00
0.150000E+00  0.000000E+00
0.160000E+00  0.000000E+00
0.170000E+00  0.000000E+00
0.180000E+00  0.000000E+00
0.190000E+00  0.000000E+00
0.200000E+00  0.000000E+00
0.210000E+00  0.000000E+00
0.220000E+00  0.000000E+00
0.230000E+00  0.000000E+00
0.240000E+00  0.000000E+00
0.250000E+00  0.000000E+00
0.260000E+00  0.000000E+00
0.270000E+00  0.000000E+00
0.280000E+00  0.000000E+00
0.290000E+00  0.000000E+00
0.300000E+00  0.000000E+00
0.310000E+00  0.000000E+00
0.320000E+00  0.000000E+00
0.330000E+00  0.000000E+00
0.340000E+00  0.000000E+00
0.350000E+00  0.000000E+00
0.360000E+00  0.000000E+00
0.370000E+00  0.000000E+00
0.380000E+00  0.000000E+00
0.390000E+00  0.000000E+00
0.400000E+00  0.000000E+00
0.410000E+00  0.000000E+00
0.420000E+00  0.000000E+00
0.430000E+00  0.000000E+00
0.440000E+00  0.000000E+00
0.450000E+00  0.000000E+00
0.460000E+00  0.000000E+00
0.470000E+00  0.000000E+00
0.480000E+00  0.000000E+00
0.490000E+00  0.000000E+00
0.500000E+00  0.000000E+00
0.510000E+00  0.000000E+00
0.520000E+00  0.000000E+00
0.530000E+00  0.000000E+00
0.540000E+00  0.000000E+00
0.550000E+00  0.000000E+00
0.560000E+00  0.000000E+00
0.570000E+00  0.000000E+00
0.580000E+00  0.000000E+00
0.590000E+00  0.000000E+00
0.600000E+00  0.000000E+00
0.610000E+00  0.000000E+00
0.620000E+00  0.000000E+00
0.630000E+00  0.000000E+00
0.640000E+00  0.000000E+00
0.650000E+00  0.000000E+00
0.660000E+00  0.000000E+00
0.670000E+00  0.100000E-02
0.680000E+00  0.250000E-02
0.690000E+00  0.420000E-02
0.700000E+00  0.590000E-02
0.710000E+00  0.770000E-02
0.720000E+00  0.950000E-02
0.730000E+00  0.114000E-01
0.740000E+00  0.133000E-01
0.750000E+00  0.153000E-01
0.760000E+00  0.174000E-01
0.770000E+00  0.195000E-01
0.780000E+00  0.217000E-01
0.790000E+00  0.240000E-01
0.800000E+00  0.264000E-01
0.810000E+00  0.292000E-01
0.820000E+00  0.320000E-01
0.830000E+00  0.350000E-01
0.840000E+00  0.380000E-01
0.850000E+00  0.410000E-01
0.860000E+00  0.440000E-01
0.870000E+00  0.471000E-01
0.880000E+00  0.501000E-01
0.890000E+00  0.530000E-01
0.900000E+00  0.560000E-01
0.910000E+00  0.587000E-01
0.920000E+00  0.614000E-01
0.930000E+00  0.641000E-01
0.940000E+00  0.669000E-01
0.950000E+00  0.698000E-01
0.960000E+00  0.728000E-01
0.970000E+00  0.759000E-01
0.980000E+00  0.792000E-01
0.990000E+00  0.828000E-01
0.100000E+01  0.865000E-01
0.101000E+01  0.903000E-01
0.102000E+01  0.941000E-01
0.103000E+01  0.981000E-01
0.104000E+01  0.102200E+00
0.105000E+01  0.106400E+00
0.106000E+01  0.110600E+00
0.107000E+01  0.114800E+00
0.108000E+01  0.119200E+00
0.109000E+01  0.123500E+00
0.110000E+01  0.127900E+00
0.111000E+01  0.132300E+00
0.112000E+01  0.136700E+00
0.113000E+01  0.141200E+00
0.114000E+01  0.145600E+00
0.115000E+01  0.149900E+00
0.116000E+01  0.154300E+00
0.117000E+01  0.158700E+00
0.118000E+01  0.163100E+00
0.119000E+01  0.167600E+00
0.120000E+01  0.172000E+00
0.121000E+01  0.176500E+00
